,Tweets,ID
245,Coronavirus: What are health officials saying? https://t.co/BC0IpXDFlk,1232390895078604800
246,"Wikileaks co-founder Julian Assange 'phoned White House to warn of risk to lives', court hears https://t.co/eCAZuUCFkL",1232348547724578824
247,102-year-old D-Day veteran Dennis Roy Cooper given France's highest military honour https://t.co/qbHYdkjoC8,1232347036684554242
248,Shooting on the seventh film in the series was due to take place in Venice over the coming weeks https://t.co/N2wUUwQbf3,1232346047340519424
249,"From no spiders and great views, to maintenance fees and lots of stairs

The ups and downs of living in a high-rise building https://t.co/f1dXiHphyk https://t.co/dkdNu37T9h",1232343818176999428
250,"""His head was dropping forward and he was not really usefully conscious"" https://t.co/WlWa5rkAFO",1232340744473583616
251,Footage of Manchester bomber Salman Abedi seconds before he blew himself up played to jury https://t.co/1lro6hwxSP,1232337355782139905
252,"""You've got kids lying about on cardboard asleep, there's people in wheelchairs and pensioners who need medication"" https://t.co/BDddHPTdde",1232331681874530304
253,"Allowing chlorinated chicken imports would be ""morally bankrupt"" - NFU president says https://t.co/nZtIgSEkjq",1232326033845706753
254,"Young British couple, Milly and Toby Savill, killed in crash in Santorini were trying to U-turn when hired buggy fell off a cliff, inquest hears https://t.co/yYiC0u0rOB",1232321372677865473
255,"""My cat starved for over a week"" https://t.co/Svu59Sy7V5",1232316641129717760
256,"The list of emerging destinations - that was compiled for the first time this year - was topped by Kaliningrad in Russia

Ipswich came in 14th https://t.co/DZfiCo56QO",1232302925483036678
257,Shrove Tuesday: Surrey Police use pancakes in hunt for suspects https://t.co/1ZN0lqAu5l,1232285671722754048
258,Winsford shooting: PM's father Stanley Johnson pays tribute to woman https://t.co/YXdbkqUSTB,1232283692187504642
259,"""I accept full responsibility for my actions, and I have grown from this experience"" https://t.co/SxeRQTgDjC",1232277325959528448
260,"Keith Lemon star hits out at fake Caroline Flack t-shirts being sold online, copying his design created to raise funds for charity Samaritans https://t.co/WQCRirUyXQ",1232273132830023680
261,"Lemon and sugar, chocolate spread and banana or bacon and maple syrup on top... but why today? 🤔🥞 https://t.co/Zq3FdJ0eW6",1232268112856264705
262,Liverpool boss Jurgen Klopp 'never thought' Man City's record would be equalled https://t.co/vYycnKPFJd https://t.co/jWqBpGjgdw,1232249887279976448
263,"Two severe ""danger to life"" flood warnings in place for River Severn at Shrewsbury and Ironbridge https://t.co/eUeFP6mzwQ",1232233195082600448
264,Coronavirus: Britons returning from Italy told to self-isolate https://t.co/FKEF9U7F5m,1232215964885889024
265,Military Wives: 'Director didn't want us to sound too slick' https://t.co/ViWeuG2f64,1232211587257294848
266,"News Daily: Life expectancy, Weinstein convicted and floods warning https://t.co/BssNN7JDBk",1232190936114978817
267,Gangs: Call to use stop and search more often on women https://t.co/8L2zMrlLiP,1232190936018509824
268,Coronavirus: Worst-hit countries boost containment efforts https://t.co/Wa3Qc0zNur,1232182975212724224
269,Gui Minhai: Chinese court sentences Swedish bookseller to 10 years jail https://t.co/lrfBdYV0JS,1232160721997385733
270,Harvey Weinstein accusers welcome rape and sexual assault conviction https://t.co/ONDzB4d6KK,1232160721963769856
271,Brexit: EU set to agree UK trade talks mandate https://t.co/y1687WwgOs,1232132166907289600
272,Environment Agency chief: Avoid building new homes on flood plains https://t.co/v2YgtOspuM,1232121645130829825
273,Where are all the UK’s new homes being built? https://t.co/9niI5sEzrI,1232112979560292352
274,Liverpool 3-2 West Ham: Mane scores winner as Reds forced to come from behind https://t.co/HLoD3zmGaz,1232112409642487808
275,US election: How left-wing is the Democratic field? https://t.co/tidcs7xWL1,1232112404529545218
276,Deontay Wilder: American blames ring-walk costume for Tyson Fury defeat https://t.co/RQrD7oUwkI,1232112404332531713
277,Period poverty: MSPs set to back plans for free sanitary products https://t.co/Vu1E35RIIb,1232103492283748352
278,Cardiff woman wins £400k in DWP race discrimination row https://t.co/DyW3blmajX,1232101631061348353
279,"Poorest women's life expectancy declines, finds report https://t.co/UfIk3XGD3v",1232101630323183617
280,Young drivers 'let down over insurance app faults' https://t.co/F3MB1fVGBi,1232094658181898240
281,Newspaper headlines: Harvey Weinstein 'locked up at last' https://t.co/0Qzi9AZytH,1232087935165620224
282,Emergency terror law clears parliamentary hurdles https://t.co/Wq4kCae1Zq,1232085509767417856
283,"Tuesday’s Times: ""Shamed mogul Weinstein faces up to 29 years in jail"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/4E1R8e2Qyv",1232078778421129216
284,"Tuesday’s Mirror: ""Fury at Harry &amp; Meg’s £20m-a-year security bill"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/NOJcrutb97",1232078370378305536
285,"Tuesday’s Guardian: ""Weinstein faces jail after being convicted of rape"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/Zy6782Mko8",1232075668059541504
286,Global stock markets plunge on coronavirus fears https://t.co/oBsgdgX5ex,1232073302203674630
287,"Tuesday’s i: ""Weinstein found guilty of sex crimes"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/b6Q5rygypo",1232073218950914048
288,"Tuesday’s Telegraph: ""Britons in Italy face quarantine"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/ZwMsEV5LfF",1232072795561086982
289,"Tuesday’s FT: ""Surge in virus cases batters global markets as investors run for cover"" #BBCPapers #TomorrowsPapersToday (via @BBCHelena) https://t.co/im5mInZopT",1232072100048928768
290,Yorkshire Tea 'shocked' by backlash over Rishi Sunak photo https://t.co/w6yEFq6nHH,1232056326366355456
291,Ed Sheeran ticket touts jailed in 'landmark' Leeds case https://t.co/rLpEm6biAZ,1232050187381673984
292,"CCTV footage shows lorry driver joining motorway from wrong direction

https://t.co/LarY83MN7M https://t.co/ZgFWqju1pb",1232044972892917760
293,"Come-buy! 

https://t.co/w742AaGtST",1232026798642409485
294,"Facebook urged by Food Standards Agency to ""take responsibility"" for people using its website to sell food from their own homes

https://t.co/qF6cCGo6Ap https://t.co/XVALqV4KOl",1232010061721088002
295,"Heavy snow hits north-east England and the Scottish Borders causing disruption

https://t.co/BN4iJe9uqe",1231983153818013696
296,"As new cases of coronavirus are diagnosed around the world, how do travellers stay safe without losing out financially?

https://t.co/qaBc99hqgL",1231982005446987777
297,"Wikileaks founder Julian Assange's extradition hearing opens in London court

https://t.co/FtARyUIA77",1231972231225511938
298,"Manchester Arena bomber Salman Abedi captured on CCTV days before attack 

https://t.co/TmQtoc5d0u",1231971948181192710
299,"British boy dies after falling into pool at water park in Thailand, police say 

https://t.co/CrFeEpZghn",1231971931081134081
300,"Follow the latest Coronavirus developments, and get answers to your questions: https://t.co/OH5Wmsiptu 

#BBCYourQuestions",1231967503703736320
301,"“Will vaccines be available in time to prevent a full pandemic?”

“There won’t be enough vaccine to affect the spread of disease” says Professor Paul Hunter

Professor David Heymann adds vaccines will not be available until ""next year” 

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/4nI7u6AR1Q",1231966965939478528
302,"“Why is the virus causing such concern when it seems the symptoms and death rates are less than annual flu?” asks Graham

“The problem with this virus is not what’s known, but what’s not known” says Professor David Heymann

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/TANysiBGQS",1231965468568805376
303,"“Is it now bigger and more deadly than the flu virus?” asks Ann

“We’re still too early in the epidemic to be really definitive about that” says Professor Paul Hunter

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/1aq4gwAMos",1231965297323716609
304,"“How long can the virus live on a touched surface?” asks Pamela

“This is not yet known… generally if a virus dries out… the virus may not be able to survive long after that” says Professor David Heymann

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/UaHCQEoOQZ",1231963064490242049
305,"“How likely is it that it will spread across the UK” asks Beryl

“There’s no way of predicting whether or not it will spread into communities, at this point” says Professor David Heymann

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/XDJYbht9a5",1231962821891698688
306,"“How can I protect myself from coronavirus” asks Ras

“Make sure you wash your hands properly” suggests Professor Paul Hunter, adding “don’t stand within a metre of potentially ill people”

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/qtAlbLF092",1231960910492819459
307,'I’m homeless but I find great places to live' https://t.co/puZ0S7Ie3F,1231960433164247042
308,"Man guilty of murdering retired lecturer by shooting him with a crossbow 

https://t.co/vA05IOENe7",1231959852542496768
309,"“What measures are likely in the UK should Covid-19 become a pandemic” asks Catherine

Professor David Heymann says “the term pandemic is not useful at this point” adding countries need to be “prepared should this virus spread”

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/kSTxTo8ctF",1231957820729364480
310,"“What drugs are doctors using to treat people who have been found to have coronavirus?” asks Beverley

Professor Paul Hunter says “They’re trying a range of things, people are trying anti-HIV therapies… and a range of other anti-virals”

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/rD6o0S4MFF",1231957547374010368
311,"“What should you do if you think you have coronavirus?” asks Stacey

“The number to call is 111… don’t turn up at GP surgeries, don't go to A&amp;E, all that will happen is you run the risk of infecting others” says Professor Paul Hunter

#BBCYourQuestions https://t.co/EAg6GkhCrL https://t.co/kTj0cXnmwD",1231955279845130242
312,Down's syndrome: Campaigners say abortions 'need 24-week limit' https://t.co/EfR4CEJBai,1231952648657686528
313,"UK ""well prepared"" to deal with coronavirus cases and the risk to individuals ""remains low"", the government says

https://t.co/SxfZXUhMOw",1231946177215680513
314,"""He has a contract, so he has to finish the contract he has with the football club"" https://t.co/ua2xylYUxz #LoveIsland",1231941192172081153
315,"Julian Assange 'put lives at risk' by sharing unredacted files 

https://t.co/y9Fy8PxINR",1231940792157167617
316,"Ospreys and Ulster's Pro14 trips to play in Italy are postponed as sporting bodies react to spread of coronavirus

https://t.co/MdcX1lnnq8",1231940256137646083
317,"Police and CPS accused of racism after Christopher Kapessa's death 

https://t.co/pMgfjcq6HY",1231939745262993414
318,"Peter Kay announces comeback with charity Dance for Life shows 

https://t.co/KqMAYJ9tLG",1231938741410947072
319,"Discover more about the UK’s housing problem with the #BBCBriefing:

https://t.co/Zc0sQ1f9oQ https://t.co/s93DWZubMP",1231933960533532672
320,"The number of children living in temporary accommodation in Scotland last year was higher than at any time since records began

2,389 children were in temporary accommodation in 2002, in comparison to 7,582 in 2019 

#BBCBriefing https://t.co/Ev9GQESMJC",1231933958033727489
321,"More than 200,000 children in the UK are thought to be homeless

Only 120,000 are officially deemed homeless; living in temporary accommodation

An estimated 90,000 are sofa surfing with family or friends

[Source: Children’s Commissioner]

#BBCBriefing https://t.co/BuzqOXsEDw",1231933955286302721
322,"However, the number of rough sleepers in England &amp; Wales has more than doubled since 2010

Official figures show 4,500+ people were sleeping rough in 2018, compared to around 1,800 in 2010

But, experts say these figures don’t show the full scale of the problem

#BBCBriefing https://t.co/9RXCJZxE7P",1231933952765702145
323,"Of the 320,000 homeless in the UK, just 2% are rough sleepers

The government defines this as “people sleeping, or bedded down, in the open air; people in buildings or other places not designed for habitation”

The vast majority are in temporary accommodation

#BBCBriefing https://t.co/8Hf48wGfec",1231933950383284225
324,"It is difficult to directly compare homelessness in Scotland and Northern Ireland 

But, estimates suggest the problem is worst in Northern Ireland, with around 1 in 40 individuals identified as officially homeless

#BBCBriefing https://t.co/P6YCxp3v0Z",1231933947661225985
325,"London is the worst affected region in England, with 1 in 53 homeless people in the area

Cities like Newcastle (1 in 1,168) and Leeds (1 in 8,794) have significantly lower rates of homelessness

#BBCBriefing https://t.co/7MsmED0Gr8",1231933945220128768
326,"Around 320,000 people are officially deemed homeless in the UK

That's an estimated 140,000 households

But this figure doesn’t include types of homelessness that are not officially recorded, like people sofa surfing with friends

[Thread]

#BBCBriefing https://t.co/Zc0sQ1f9oQ https://t.co/ebBtBMlWOI",1231933942695104513
327,"UK's biggest retailer, Tesco, stocking plasters in a variety of skin tones to ""better represent the nation"" https://t.co/Vk4MWksCIs",1231929841127215104
328,"TripAdvisor suspends reviews for a hole in a wall outside bank after online jokers turned it into unlikely tourist attraction 

https://t.co/P3i4HbxrFn",1231899229590892544
329,"Children under 12 banned from heading footballs during training sessions, Scottish FA confirms

https://t.co/hQoTxKvWgj",1231899026045440000
330,"Samira Ahmed reaches settlement with BBC after winning her employment tribunal over equal pay

https://t.co/5zwR4A3gox",1231893214874996736
331,Women's T20 World Cup: Australia beat Sri Lanka after scare https://t.co/skUVyQGNeY,1231887322192498688
332,'Police let me down after I reported being raped' https://t.co/Rr7btNYjDh,1231887288017313792
333,"Price of gold surges to highest level in seven years as worries about coronavirus lead investors to seek safe place for their money

https://t.co/SEJUz3T4b4",1231873071566467072
334,"Flooding in Shrewsbury could reach ""highest ever"" level, Environment Agency warns

https://t.co/F7DLSW7Tio",1231853797095460874
335,Donald Trump in India: US president begins first official trip https://t.co/f5qe6BNvfc,1231836999352569857
336,"News Daily: Coronavirus spreading, UK housing gap and Whitehall tensions https://t.co/F8el61gl4i",1231830161080963072
337,Virus credit crunch hits millions of Chinese firms https://t.co/4XgmQuG51Z,1231801117308313601
338,Home Secretary Priti Patel 'deeply concerned' by 'false allegations' https://t.co/yiNMC5kEP9,1231800416297455622
339,Coronavirus: North Korea quarantines foreigners amid fears https://t.co/zfhQ6TzR0G,1231794300800917504
340,Whitehall HR boss sought amid Number 10 'tensions' https://t.co/f756vSbsVO,1231763177605672960
341,Panorama: Alberto Salazar's spectacular fall from grace https://t.co/2Y7E1cMFLc,1231751465397559297
342,Building surge hints at comeback of the council house https://t.co/pfIkxMDzWg,1231747925677613057
343,How Africa hopes to gain from the 'new scramble' https://t.co/Tk2J5PUYV1,1231745954694549506
344,What Donald Trump gets out of his trip to India https://t.co/W8G8nn4KK0,1231745954581303298
345,'We are trapped in the house that killed our son' https://t.co/6v8Clc5K4X,1231745954371510272
346,"Climate change: Schools failing us, say pupils https://t.co/GJBLyFWjnx",1231744025222373376
347,Public redundancy bill hits seven-year high https://t.co/Xt4k84tY6C,1231741621739323392
348,Labour leadership: Members voting in three-way contest https://t.co/ZPog0qymKY,1231739848769359872
349,Canary Islands sandstorm: Flights disrupted as dust cloud strands tourists https://t.co/VZMwlI2pKF,1231739183716347907
350,Bruno Fernandes: Why Manchester United fans have a new hero - Peter Crouch analysis https://t.co/ZtVhoZKVFL,1231733644315807747
351,Panorama: Fresh questions over Mo Farah's relationship with Alberto Salazar https://t.co/wWJjXcFO49,1231731060469305344
352,"Help us make venues safer, urges bomb victim's mum https://t.co/VzA56fTjYh",1231731060268052480
353,Flooding: Call for UK cash to fund flood relief in Wales https://t.co/OOOCyKzAMc,1231731060268032001
354,Newspaper headlines: Fury 'gypsy king of the world' and coronavirus pandemic fears https://t.co/tOKWgy7vt8,1231724271002693633
355,Pierre-Emerick Aubameyang: Mikel Arteta hopes to convince striker to stay at Arsenal https://t.co/JzKCLPvXW4,1231710585781391362
356,Sun's owner reports £68m loss as paper sales fall https://t.co/hOFbfAxz9B,1231706707748950016
357,Love Island: Tributes paid to Caroline Flack during final https://t.co/aZEtvlReuh,1231696819400380421
358,Six Nations 2020: Eddie Jones loves every scrap as England coach https://t.co/Azwdthtc8w,1231696241404383232
359,Arsenal 3-2 Everton: Aubameyang nets twice as Arsenal beat Everton in thriller https://t.co/f92ImAwxNl,1231660261314105349
360,Housing shortage: Scale of UK's housing gap revealed https://t.co/8ZSbubS6My,1231654889832538118
361,Diane Abbott to resign from shadow cabinet under new Labour leadership https://t.co/BYE7BGPLhE,1231644876296638469
362,BBC Briefing on housing: How do I use it? https://t.co/0SayHs3DHU,1231635721846509569
363,How social media reacted to Wilder v Fury II https://t.co/vTL8ohfU3s,1231509682805710850
364,Coronavirus: Russia denies spreading US conspiracy on social media https://t.co/n47HPURHSf,1231485933997957122
365,Coronavirus: More to leave quarantine as cruise Britons isolate https://t.co/zKP0Sl0Eob,1231485278113685504
366,Wilder v Fury II: Tyson Fury 'expects' third fight https://t.co/JS9WaT3pMF,1231476241716465664
367,'Mad' Mike Hughes dies after crash-landing homemade rocket https://t.co/aJS4EMmGxL,1231466715126599680
368,Six Nations: Gregor Townsend says Scotland win at Italy 'lifts pressure' https://t.co/s0T0mG0F0o,1231461925483163648
369,Tyson Fury beats Deontay Wilder in Las Vegas https://t.co/mGze2czk0n,1231454671065243648
370,Coronavirus: Italy imposes strict lockdown in outbreak hotspots https://t.co/55caCBzCjp,1231413245782695936
371,Brexit: Emmanuel Macron 'not sure' of UK-EU trade deal by end of year https://t.co/xHYuxIEXcF,1231395691634810880
372,Encephalitis: 'I couldn't remember my boyfriend' https://t.co/9hZNWpodfE,1231374898611867649
373,Nevada caucuses: Bernie Sanders leads in early results https://t.co/1GN3cw3l8G,1231374258464534528
374,The 'ironmums' (and 'irongrans') taking on endurance feats https://t.co/GcoRUXhBcj,1231374258296807424
375,Euro 2021: England Women to open tournament at Old Trafford https://t.co/yNPkxIeVHc,1231373174601846786
376,Six Nations 2020: Referee got Wales key decision wrong - Wayne Pivac https://t.co/5WUxwVGLRp,1231372473444323329
377,The potential diplomatic impact of the coronavirus crisis https://t.co/a2BEpPv7Wk,1231371884245155846
378,Brixton Hill police pursuit hit-and-run death: Man charged https://t.co/BQJ26egaQ0,1231371370795294720
379,Dead within three hours of arrival at a Russian prison https://t.co/YSKcCgQ5A1,1231371364281528320
380,We will 'fight to the death' to save the Amazon rainforest https://t.co/90sTJ6zJuW,1231371364277346304
381,"Snow, ice and flood warnings in place across Scotland https://t.co/JpWqi87qRY",1231370689401303050
382,Coronavirus: Inter Milan v Sampdoria among Serie A games postponed https://t.co/YtbzPnAZ2O,1231368941223718913
383,Newspaper headlines: House of Lords expenses 'out of control' and No 10 mocks EU https://t.co/Ih8GioEgy1,1231359825977712644
384,Joanna Cherry to challenge Angus Robertson for SNP nomination https://t.co/zjbeH9KpGd,1231312328404144129
385,Saudi rapper faces arrest for Mecca Girl music video https://t.co/o3BoLsuqxb,1231307563981049856
386,Leicester 0-1 Man City: Gabriel Jesus' late strike earns win at King Power https://t.co/SDlBOapW19,1231299640479375360
387,Six Nations 2020: Wales 23-27 France - Ntamack shines as French Grand Slam hopes survive https://t.co/ioITjZcCnJ,1231291269999136774
388,Nevada caucuses: What to expect in the next step to take on Trump https://t.co/dyp6ZIsgZz,1231279389293371392
389,Storm Dennis: Care home staff carried through floods by tractor https://t.co/EAB64gJ0di,1231274535221153792
390,Cambridge college head 'steps back' over handling of sex complaints https://t.co/WvSyptpYa9,1231247403371712512
391,Highlands death crash family 'had so much to look forward to' https://t.co/z9MHCqvdmv,1231225540482404353
392,Open University scientists testing 'Moon dust' for water https://t.co/A7l2PylSsJ,1231211678961930243
393,Yorkshire Dales hit by flooding following heavy rain https://t.co/3qhm8P8YRq,1231205955150458880
394,"Man, 77, speaks out about fighting off would-be mugger https://t.co/Go0HhVgPnh",1231196196368199682
395,Ilkeston NatWest hole in wall rises up TripAdvisor rankings https://t.co/t2PcJQ7Y83,1231190809166438401
396,The suicide prevention message from the rugby scrum https://t.co/CnxWBU65LD,1231177986646343680
397,Simon Warr: BBC broadcaster and former teacher dies aged 65 https://t.co/GGMo6Dc6Is,1231169345331572736
398,"Ryanair boss Michael O'Leary criticised for Muslim profiling comments 
https://t.co/yMOWPEkP76",1231145485718687745
399,Italy v Scotland: Six Nations must-win for Gregor Townsend's side https://t.co/8oR6qxpcKb,1231113386114584581
400,Man Utd fan invited to Old Trafford after Klopp letter https://t.co/gHPu9hBRBB,1231028488179724288
401,England v Ireland: 'No-one argues with a Farrell' as father and son prepare for Twickenham game https://t.co/GHhqf9Qxq5,1231023540075474947
402,Crash Landing on You: The defector who brought North-South Korean romance to life https://t.co/MuPTKP9M3w,1231023539958042625
403,Wales v France: How Shaun Edwards is making the difference for France https://t.co/kbPcFrksBf,1231023539848929280
404,Week in Pictures: 15-21 February https://t.co/E7Af23qQ5G,1231021808427642883
405,Afghanistan war: US and Afghan Taliban start partial truce https://t.co/W9de61iWyq,1231018667120480262
406,Waitrose named best supermarket by Which? https://t.co/Hxse7egest,1231018110485979137
407,Email address charges branded 'daylight robbery' https://t.co/m6yUqTQNQI,1231018110435676161
408,New blue British passport rollout to begin in March https://t.co/wvEPfvil6k,1231007840711606273
409,London Central Mosque stabbing: Man charged https://t.co/F37qn88ls4,1231006484248584192
410,Coronavirus: Evacuation flight for Britons on Diamond Princess takes off https://t.co/kQlbMhqwzU,1231001757129609217
411,"Saturday's Financial Times Weekend: ""Virus drives investor flight to safety"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/6YQT9YahtA",1231001754222895107
412,"Saturday's i Weekend: ""School debt crisis: cuts revealed"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/wCPznYopLb",1231001669858742274
413,"Saturday's Mirror: ""Danny Cipriani: My kind and loving Caroline"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/GvSyYYLDVa",1231001581073682432
414,"Saturday's Independent digital: ""Grooming gang review to be kept from the public"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/GX0cKjvoPd",1231001488346013696
415,"Saturday's Express: ""Scrapping free Tv licences will lead to ‘chaos’"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/9fx2GQV89r",1231001385833058304
416,"Saturday's Telegraph: ""Revealed: the carbon offsetting ‘Wild West’"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/zIEbctXWeP",1231001124251078663
417,"Saturday's Guardian: ""Warning to teachers and doctors over terror referrals"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/aY7Bvl9pKD",1231000982533935107
418,Friends to reunite for one-off special https://t.co/WuhESq9tGm,1230999801824714752
419,Newspaper headlines: Cipriani's Caroline Flack tribute and schools' debt 'crisis' https://t.co/1XlGHal035,1230993115206516739
420,Michael Bloomberg to release female employees from gag orders https://t.co/TD1rnW0yTy,1230978424879095808
421,"Artist's poster project spreads love to NHS staff ❤️

https://t.co/ogpAZ9FITc https://t.co/gVDuHmAHta",1230924102090752005
422,"""It's been a good community spirit, all helping each other"" https://t.co/MYy9KMVhPA",1230913859332038661
423,Billie Eilish becomes second-ever singer to score UK number one with James Bond theme song https://t.co/NttE3nZRGX,1230913133268676608
424,Drake's Island fortress to reopen to public after 30 years https://t.co/9eEHLVhkHO,1230910155937787910
425,"Man stabbed inside London Central Mosque during afternoon prayers says he forgives his attacker

https://t.co/HSWD40O8e0",1230883386241306626
426,"Well done Daragh! 👏👏👏

https://t.co/INU9ub6H1G https://t.co/8MIBRFK5Yu",1230880276068347909
427,"Danny Cipriani releases emotional video tribute to ex-girlfriend Caroline Flack, saying ""it's OK to be vulnerable"" 

https://t.co/aLBYJd4yL7",1230859385313820672
428,"A young Man Utd fan who wrote to Liverpool's manager asking him to lose some games gets a letter back from Jurgen Klopp ⚽

https://t.co/bdfPoDLJ9n",1230857913230675974
429,June Brown's 10 best EastEnders moments as Dot Cotton https://t.co/76qIfHyK7t,1230834336515096581
430,"Ban on staff-student relationships at UCL is 'a wake up call' - campaigners say 

https://t.co/TsEO1ZSxt6",1230827372187934720
431,"Scottish artist George Gibson created the movie scenery which helped define the look of legendary films including The Wizard of Oz

https://t.co/yfZQ6bBScC",1230817810923892738
432,"BBC to make Watchdog part of The One Show 

https://t.co/sEj0tE9E0I",1230794374692450305
433,"Baby and toddler among four people killed in crash near Fort William 

https://t.co/eP3c4ApJsJ",1230794076171198464
434,"""Quaden, you are stronger than you know... and no matter what, you've got a friend in me"" - Hugh Jackman 

https://t.co/vm0NGOqChO",1230783339487014913
435,"How Hollywood movies saved a gay Russian teenager 

https://t.co/J4UlSXIYSH",1230780073235623936
436,Brexit: How do you negotiate a trade agreement? https://t.co/Rja7wuoCbA,1230758581764411393
437,Baxter killings: Australia detective stood down for 'victim blaming' https://t.co/Aw3NxSLIa1,1230754658378870785
438,Coronavirus: Repatriation flight for Britons on Diamond Princess delayed https://t.co/v227VovoNm,1230747266870202368
439,"Russia meddling to help Trump win re-election, US lawmakers hear https://t.co/2VfZ5OQHxy",1230745495032582151
440,EastEnders 35th anniversary: My life as a superfan https://t.co/6OpAjQ10u5,1230744348448280577
441,News Daily: Millane killer jailed and coronavirus evacuees attacked https://t.co/JWCgs1uQlz,1230743770607439877
442,Dot Cotton: Actress June Brown says she has left EastEnders 'for good' https://t.co/BY7RnCEUMI,1230720152355753993
443,Wolverhampton Wanderers 4-0 Espanyol: Nuno staying focused as fans dream of glory https://t.co/E2wPA1aDZK,1230717801012187137
444,Iran hardliners set to sweep parliamentary polls https://t.co/F2fzyAAPbA,1230704843867639811
445,Wood burners: Most polluting fuels to be banned in the home https://t.co/JLQgNESgYC,1230683247115489280
446,Germany shooting: Vigils held for victims of racist attack https://t.co/LMXlxtYn3o,1230679049212776448
447,Can computer translators ever beat speaking a foreign tongue? https://t.co/IlBPEPQA7r,1230659718105968641
448,Hinds: The band who answered The Strokes' last-minute call https://t.co/Egm05pZSM8,1230659716583493633
449,"Abandoned seafarers: Hungry, penniless and far from home https://t.co/lGuxW524Ax",1230659716470202368
450,"Quiz of the week: On the Brits, Storm Dennis and more https://t.co/9pscNNKdp4",1230658509458595840
451,Schoolboy Man Utd fan gets letter from Jurgen Klopp https://t.co/uo5r5RWe8L,1230656572491169792
452,NHS 'took 18 months to help after suicide attempt' https://t.co/gwwLebUUkK,1230656567193808896
453,Turning billions of £20 notes into compost https://t.co/gLE7BFGRxK,1230656567084797952
454,Newspaper headlines: Coal fire crackdown and London mosque stabbing https://t.co/Vi6kYRlaEK,1230635365658251264
455,"Friday's Guardian: ""Revealed: the areas in Britain with one Airbnb for every four homes"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/UpbEvW7yyp",1230630493097463810
456,"Friday's Telegraph: ""Coal fires banned in fight to cut emissions"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/fEhBXQqb6l",1230630382502137857
457,"Friday's Independent digital: ""Ministers' bid to deport potential slavery victims"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/xdD8Uzjcft",1230630252591841283
458,"Friday's Metro: ""Mosque knifing terror"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/cmanmBqzoh",1230630084391952384
459,"Friday's Financial Times: ""Morgan Stanley joins rush into retail"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/aojnjM2HjO",1230629857371066368
460,"Friday's Mirror: ""Dame Julie: My cancer ordeal"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/v9J0gQftFK",1230629651044806656
461,"Friday's Times: ""Home Office is racist, said report into Windrush"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/JefkqPAMz1",1230629461642620928
462,"Friday's Mail: ""Dangers lurking in your toxic takeaway"" (via @hendopolis) #TomorrowsPapersToday #BBCPapers https://t.co/apy0PMciVD",1230629189600137224
463,Britain First leader Paul Golding charged with terror offence https://t.co/A4fBljDkss,1230623918882463744
464,Grace Millane case: 'I went on a date with her killer after her murder' https://t.co/IB9p2sp771,1230620752623349760
465,Cadbury egg hunt: Health campaigners celebrate end of National Trust deal https://t.co/5CBlAhdGYB,1230586866405171202
466,What are the rules on workplace surveillance? https://t.co/rEBFVKA3KZ,1230580672777129987
467,Caroline Flack: Met refers itself to watchdog over contact with star https://t.co/Z0XqBWy7gZ,1230575323382767617
468,Labour leadership: Jeremy Corbyn 'would consider shadow cabinet role' https://t.co/8Z9dsnT6tB,1230554894878363648
469,"Miqdaad Versi, from the Muslim Council of Britain, says ""it's important that mosques across the country think very carefully about their security"" following a stabbing at the London Central Mosque, near Regent's Park

https://t.co/LtqSczFNjs https://t.co/GGG43f8vw3",1230536830858256387
